date,Unnamed: 0,Accession,FTPLink,Id,PDAT,entryType,summary,taxon,title
2020-03-15,4384,GSE130823,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE130nnn/GSE130823/,200130823,2020-03-15,GSE,"To investigate the changes in molecular expression, biological processes, stemness, immune microenvironment, tumor hallmark activities and co-expression relationships during intestinal-type gastric cancer carcinogenesis and to excavate the prognostic information contained in the carcinogenesis process. RNA expression profiles of ninety-four gastroscope biopsy samples with different stages of precancerous lesions or early gastric cancers and their paired controls were detected by Agilent Microarray.",Homo sapiens,Dissecting Expression Profiles of Gastric Precancerous Lesions and Early Gastric Cancer to Explore Crucial Molecules in Intestinal-type Gastric Cancer Tumorigenesis
2020-03-15,4386,GSE96632,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE96nnn/GSE96632/,200096632,2020-03-15,GSE,"NLGN4X is a postsynaptic cell adhesion molecule that is important for synaptic function and has recently been implicated to play a role in various neuronal disorders. We detected high NLGN4X expression in non-metastatic melanoma cell lines and low NLGN4X expression in metastatic melanoma cells by Western blot and real time PCR analysis. Here, we used whole genome mRNA profiling to investigate the consequences of NLGN4X loss for melanoma progression. Therfore, we determined gene expression changes after NLGN4X knockdown and identified HIF1 pathway up-regulation in two non-metastatic melanoma cell lines.",Homo sapiens,Knockdown of NLGN4X in melanoma cells
2020-03-14,4387,GSE146965,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE146nnn/GSE146965/,200146965,2020-03-14,GSE,This SuperSeries is composed of the SubSeries listed below.,Homo sapiens,Unraveling Tumor-Immune Heterogeneity in Advanced Ovarian Cancer Uncovers Immunogenic Effect of Chemotherapy
2020-03-14,4388,GSE146964,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE146nnn/GSE146964/,200146964,2020-03-14,GSE,"In metastatic cancer, the degree of heterogeneity of the tumor-immune microenvironment and its molecular underpinnings remain largely unstudied. To characterize the tumor-immune interface at baseline and during neoadjuvant chemotherapy in high-grade serous ovarian cancer (HGSOC), we performed immunogenomics analysis of treatment-naive and paired pre/post-chemotherapy treated samples. In treatment-naive HGSOC, we find that immune cell-excluded and inflammatory microenvironments co-exist within the same individuals and within the same tumor sites, indicating ubiquitous variability in immune cell infiltration. Analysis of tumor microenvironment cell composition, DNA copy number, mutations and gene expression showed that immune cell exclusion was associated with amplification of Myc target genes and increased expression of canonical Wnt signaling in treatment-naive HGSOC. Following neoadjuvant chemotherapy, increased natural killer cell infiltration and oligoclonal expansion of T cells were detected. We demonstrate that the tumor-immune microenvironment of advanced HGSOC is intrinsically heterogeneous and that chemotherapy induces local immune activation, suggesting that chemotherapy can potentiate the immunogenicity of immune-excluded HGSOC tumors. The goal of this particular experiment was quantify RNA expression using microarray technology, and then evaluate differences in the trasncirptomic landscape of treatment naïve metastatic high grade serous ovarian cancer.",Homo sapiens,Unraveling Tumor-Immune Heterogeneity in Advanced Ovarian Cancer Uncovers Immunogenic Effect of Chemotherapy [naïve]
2020-03-14,4389,GSE146963,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE146nnn/GSE146963/,200146963,2020-03-14,GSE,"In metastatic cancer, the degree of heterogeneity of the tumor-immune microenvironment and its molecular underpinnings remain largely unstudied. To characterize the tumor-immune interface at baseline and during neoadjuvant chemotherapy in high-grade serous ovarian cancer (HGSOC), we performed immunogenomics analysis of treatment-naive and paired pre/post-chemotherapy treated samples. In treatment-naive HGSOC, we find that immune cell-excluded and inflammatory microenvironments co-exist within the same individuals and within the same tumor sites, indicating ubiquitous variability in immune cell infiltration. Analysis of tumor microenvironment cell composition, DNA copy number, mutations and gene expression showed that immune cell exclusion was associated with amplification of Myc target genes and increased expression of canonical Wnt signaling in treatment-naive HGSOC. Following neoadjuvant chemotherapy, increased natural killer cell infiltration and oligoclonal expansion of T cells were detected. We demonstrate that the tumor-immune microenvironment of advanced HGSOC is intrinsically heterogeneous and that chemotherapy induces local immune activation, suggesting that chemotherapy can potentiate the immunogenicity of immune-excluded HGSOC tumors. The goal of this particular experiment was quantify RNA expression using microarray technology, and then evaluate differences in the trasncirptomic landscape of treatment naïve metastatic high grade serous ovarian cancer.",Homo sapiens,Unraveling Tumor-Immune Heterogeneity in Advanced Ovarian Cancer Uncovers Immunogenic Effect of Chemotherapy [Pre&Post-Tx]
2020-03-14,4392,GSE137376,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137376/,200137376,2020-03-14,GSE,This SuperSeries is composed of the SubSeries listed below.,Homo sapiens,Alteration of genome folding via engineered transposon insertion
2020-03-14,4393,GSE137375,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137375/,200137375,2020-03-14,GSE,"Mammalian chromosomes are partitioned into contact domains that can be conserved as functional units in evolution. Disruptions of domains can result from perturbed CTCF, cohesin, or chromosomal rearrangements. However, to what extent domains can be created de novo has not been explored in depth. Here, using a gain-of-function approach leveraging genome editing and Hi-C, we examined whether, and how, a putative boundary element can function to organize de novo domains in the context of multiple ectopic insertion sites. We subsequently dissected the distinct roles of the CTCF binding site and the transcription start site within the insertion element in changing genome folding.",Homo sapiens,Alteration of genome folding via engineered transposon insertion [H3K27Ac ChIP-seq]
2020-03-14,4394,GSE137374,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137374/,200137374,2020-03-14,GSE,"Mammalian chromosomes are partitioned into contact domains that can be conserved as functional units in evolution. Disruptions of domains can result from perturbed CTCF, cohesin, or chromosomal rearrangements. However, to what extent domains can be created de novo has not been explored in depth. Here, using a gain-of-function approach leveraging genome editing and Hi-C, we examined whether, and how, a putative boundary element can function to organize de novo domains in the context of multiple ectopic insertion sites. We subsequently dissected the distinct roles of the CTCF binding site and the transcription start site within the insertion element in changing genome folding.",Homo sapiens,Alteration of genome folding via engineered transposon insertion [RNA-seq]
2020-03-14,4395,GSE137373,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137373/,200137373,2020-03-14,GSE,"Mammalian chromosomes are partitioned into contact domains that can be conserved as functional units in evolution. Disruptions of domains can result from perturbed CTCF, cohesin, or chromosomal rearrangements. However, to what extent domains can be created de novo has not been explored in depth. Here, using a gain-of-function approach leveraging genome editing and Hi-C, we examined whether, and how, a putative boundary element can function to organize de novo domains in the context of multiple ectopic insertion sites. We subsequently dissected the distinct roles of the CTCF binding site and the transcription start site within the insertion element in changing genome folding.",Homo sapiens,Alteration of genome folding via engineered transposon insertion [CaptureC]
2020-03-14,4396,GSE137372,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137372/,200137372,2020-03-14,GSE,"Mammalian chromosomes are partitioned into contact domains that can be conserved as functional units in evolution. Disruptions of domains can result from perturbed CTCF, cohesin, or chromosomal rearrangements. However, to what extent domains can be created de novo has not been explored in depth. Here, using a gain-of-function approach leveraging genome editing and Hi-C, we examined whether, and how, a putative boundary element can function to organize de novo domains in the context of multiple ectopic insertion sites. We subsequently dissected the distinct roles of the CTCF binding site and the transcription start site within the insertion element in changing genome folding.",Homo sapiens,Alteration of genome folding via engineered transposon insertion [HiC]
2020-03-14,4397,GSE137371,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE137nnn/GSE137371/,200137371,2020-03-14,GSE,"Mammalian chromosomes are partitioned into contact domains that can be conserved as functional units in evolution. Disruptions of domains can result from perturbed CTCF, cohesin, or chromosomal rearrangements. However, to what extent domains can be created de novo has not been explored in depth. Here, using a gain-of-function approach leveraging genome editing and Hi-C, we examined whether, and how, a putative boundary element can function to organize de novo domains in the context of multiple ectopic insertion sites. We subsequently dissected the distinct roles of the CTCF binding site and the transcription start site within the insertion element in changing genome folding.",Homo sapiens,Alteration of genome folding via engineered transposon insertion [Target-enriched sequencing]
2020-03-13,4398,GSE146911,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE146nnn/GSE146911/,200146911,2020-03-13,GSE,"The overarching goal of this study was to explore the antitumor activity of Z-endoxifen, a tamoxifen metabolite, with first-line endocrine therapies tamoxifen and letrozole in the letrozole-sensitive MCF7 aromatase expressing model (MCF7AC1), and with second-line endocrine therapies including tamoxifen, fulvestrant, exemestane, and exemestane plus everolimus, in letrozole-resistant MCF7 model (MCF7LR) in vivo. We used microarray to identify genes that are commonly and differently reguated by Z-endoxifen and tamoxifen treatments in the letrozole-resistant MCF7LR tumors.",Homo sapiens,Antitumor Activity of Z-endoxifen in Aromatase Inhibitor-Sensitive and Resistant Estrogen Receptor-Positive Breast Cancer
